CrashID,CRASH_DATE_TEXT,Year,Day,Month,CrashDate,DayNumber,CrashTime,Severity,SevIndex,CrashType,Cyclists,Casualties,ReportedLocation,Latt,Long,LOCATION_1,Fad1201,Fad1202,Fad1203,Fad1204,Fad1205,Fad1206,Fad1207,Fad1208,Fad1209,Fad1210,Fad1211,Fad1212,Fad1301,Fad1302,Fad1303,Fad1304,Fad1305,Fad1306,Fad1307,Fad1308,Fad1309,Fad1310,Fad1311,Fad1312,Fad1401,Fad1402,Fad1403,Fad1404,Fad1405,Fad1406,Fad1407,Fad1408,Fad1409,Fad1410,Fad1411,Fad1412,Fad1501,Fad1502,Fad1503,Fad1504,Fad1505,Fad1506,Fad1507,Fad1508,Fad1509,Fad1510,Fad1511,Fad1512,Fad1601,Fad1602,Fad1603,Fad1604,Fad1605,Fad1606,Fad1607,Fad1608,Fad1609,Fad1610,Fad1611,Fad1612,Fad1701,Fad1702,Fad1703,Fad1704,Fad1705,Fad1706,Fad1707,Fad1708,Fad1709,Fad1710,Fad1711,Fad1712,Fad1801,Fad1802,Fad1803,Fad1804,Fad1805,Fad1806,Fad1807,Fad1808,Fad1809,Fad1810,Fad1811,Fad1812
1130777,19 March 2016,2016,19,3,19/03/2016,1539,8:35,Injury,0.70,Other -  Single Vehicle (On Road),1,1,DRAKEFORD DRIVE (ATHLLON/ISABELLA -> ERINDALE/SOWARD),-35.417082,149.075339,"(-35.417082, 149.075339)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.935493312,0.887200434,0.842840412,0.799330546,0.759364019,0.720163446,0.682986521,0.648837195,0.615342337,0.58457522,0.554397752,0.525778133,0.50120018,0.475326773,0.451560434,0.428249575,0.406837096,0.385834986,0.365917065,0.347621212,0.329675997,0.313192197,0.297024307,0.281691051,0.26852316,0.254661216,0.241928155,0.229439122,0.217967166,0.206715069,0.196043837,0.186241645,0.176627312,0.167795946
1130962,15 March 2016,2016,15,3,15/03/2016,1535,15:30,Property Damage Only,0.10,Other - Vehicle to Vehicle,1,0,MACPHERSON STREET (BLUEBELL -> SARGOOD),-35.26421,149.121859,"(-35.26421, 149.121859)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.859833306,0.771136968,0.694023271,0.622431112,0.560188001,0.502401655,0.450576276,0.405518649,0.363687262,0.327318536,0.293553904,0.263272271,0.238615213,0.214000796,0.192600716,0.172732937,0.155459643,0.139423162,0.125040927,0.112536835,0.100928067,0.09083526,0.081465124,0.073061567,0.066218905,0.059388076,0.053449268,0.047935694,0.043142125,0.038691787,0.034700525,0.031230473,0.028008885,0.025207996
1126048,10 December 2015,2015,10,12,10/12/2015,1439,19:30,Injury,0.70,Overturned (Off Road),1,1,RANKEN/TOTTERDELL INTERSECTION,-35.235296,149.060021,"(-35.235296, 149.060021)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.921208143,0.873652708,0.828552221,0.788471569,0.74776838,0.710379961,0.673708087,0.640022683,0.606982856,0.575648641,0.546866209,0.518635389,0.49270362,0.46726883,0.443147058,0.422431766,0.400624613,0.380593383,0.360946049,0.342898746,0.325197318,0.30840969,0.292989205,0.277864253,0.26397104,0.25034409,0.237420602,0.226322171,0.214638764,0.203906826,0.193380564,0.183711536,0.174227814,0.165233669,0.156971985,0.148868636,0.141425204
1130702,29 January 2015,2015,29,1,29/01/2015,1124,7:30,Fatal,1.00,Overturned (On Road),1,1,KENT STREET (STRICKLAND -> MACARTNEY),-35.318027,149.098266,"(-35.318027, 149.098266)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1110992,25 May 2015,2015,25,5,25/05/2015,1240,9:00,Injury,0.70,Other - Vehicle to Vehicle,1,1,MAJURA AVENUE (OFFICER -> DUTTON),-35.251081,149.154003,"(-35.251081, 149.154003)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.945139613,0.896348765,0.851531327,0.807572811,0.76588356,0.727589382,0.690029108,0.655527653,0.621687415,0.589594108,0.561072892,0.532108682,0.505503248,0.479407704,0.455437319,0.431926324,0.409629035,0.389147583,0.369058656,0.350605723,0.332506439,0.315341493,0.300600582,0.285082708,0.270828573,0.256847617,0.244005236,0.231408978,0.219462975,0.208489827,0.197726977,0.187840628,0.17814375,0.168947453,0.161049859,0.152735998,0.145099198,0.137608757,0.130728319,0.123979744,0.11757955,0.111700573,0.105934265,0.100637552
1131191,03 March 2016,2016,3,3,3/03/2016,1523,18:30,Property Damage Only,0.10,Other - Vehicle to Vehicle,1,0,GUNGAHLIN/KOSCIUSZKO INTERSECTION,-35.193327,149.127742,"(-35.193327, 149.127742)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.824349288,0.739313314,0.665381982,0.596744323,0.537069891,0.4816683,0.431981676,0.388783508,0.34867844,0.313810596,0.281439379,0.252407423,0.228767925,0.205169307,0.184652376,0.16560451,0.149044059,0.133669379,0.119880678,0.10789261,0.096762919,0.087086627,0.078103182,0.070046427,0.063486151,0.05693722,0.051243498,0.045957461,0.041361715,0.037095036,0.033268487,0.029941639,0.026853001,0.024167701
1131177,03 March 2016,2016,3,3,3/03/2016,1523,9:25,Property Damage Only,0.10,Other - Vehicle to Vehicle,1,0,COSSINGTON SMITH/ELLENBOROUGH (SW) INTERSECTION,-35.240485,149.125709,"(-35.240485, 149.125709)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.824349288,0.739313314,0.665381982,0.596744323,0.537069891,0.4816683,0.431981676,0.388783508,0.34867844,0.313810596,0.281439379,0.252407423,0.228767925,0.205169307,0.184652376,0.16560451,0.149044059,0.133669379,0.119880678,0.10789261,0.096762919,0.087086627,0.078103182,0.070046427,0.063486151,0.05693722,0.051243498,0.045957461,0.041361715,0.037095036,0.033268487,0.029941639,0.026853001,0.024167701
1131306,07 March 2016,2016,7,3,7/03/2016,1527,8:57,Property Damage Only,0.10,Other - Vehicle to Vehicle,1,0,BARRY/WATSON INTERSECTION,-35.275179,149.125714,"(-35.275179, 149.125714)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.836011528,0.749772532,0.674795279,0.605186588,0.54466793,0.488482561,0.43809301,0.394283709,0.353611266,0.318250139,0.28542096,0.255978283,0.232004352,0.20807188,0.187264692,0.167947352,0.151152616,0.135560427,0.121576655,0.109418989,0.098131844,0.088318659,0.079208124,0.071037388,0.064384303,0.057742722,0.05196845,0.046607631,0.041946867,0.037619827,0.033739144,0.030365229,0.027232896,0.024509606
1131071,16 March 2016,2016,16,3,16/03/2016,1536,9:02,Injury,0.70,Right turn into oncoming vehicle,1,1,BENT/CONDAMINE INTERSECTION,-35.266172,149.1252,"(-35.266172, 149.1252)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.930707144,0.882661342,0.838528275,0.795241014,0.755478963,0.716478948,0.679492227,0.645517616,0.612194125,0.581584418,0.551561344,0.523088148,0.498635941,0.472894907,0.449250162,0.426058566,0.404755638,0.383860978,0.364044961,0.345842713,0.327989309,0.311589844,0.295504673,0.280249864,0.267149342,0.253358319,0.240690403,0.228265266,0.216852003,0.205657474,0.195040838,0.185288797,0.175723652,0.166937469
1131601,15 March 2016,2016,15,3,15/03/2016,1535,8:45,Property Damage Only,0.10,Same direction side swipe,1,0,CANBERRA/STATE INTERSECTION,-35.312196,149.126137,"(-35.312196, 149.126137)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.859833306,0.771136968,0.694023271,0.622431112,0.560188001,0.502401655,0.450576276,0.405518649,0.363687262,0.327318536,0.293553904,0.263272271,0.238615213,0.214000796,0.192600716,0.172732937,0.155459643,0.139423162,0.125040927,0.112536835,0.100928067,0.09083526,0.081465124,0.073061567,0.066218905,0.059388076,0.053449268,0.047935694,0.043142125,0.038691787,0.034700525,0.031230473,0.028008885,0.025207996
1131595,14 March 2016,2016,14,3,14/03/2016,1534,10:05,Injury,0.70,Other -  Single Vehicle (On Road),1,1,BAILEY/NOVAR (SW) INTERSECTION,-35.301612,149.098193,"(-35.301612, 149.098193)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.927529977,0.87964819,0.83566578,0.792526289,0.752899975,0.714033095,0.677172636,0.643314004,0.61010427,0.579599056,0.549678472,0.521302475,0.496933741,0.47128058,0.447716551,0.424604124,0.403373918,0.382550587,0.362802216,0.344662105,0.326869648,0.310526166,0.294495904,0.279293172,0.266237371,0.252493426,0.239868755,0.227486034,0.216111732,0.204955418,0.194375025,0.184656274,0.175123781,0.166367592
1132053,25 March 2016,2016,25,3,25/03/2016,1545,21:00,Property Damage Only,0.10,Right angle collision,1,0,GORDON/MARCUS CLARKE INTERSECTION,-35.282689,149.123857,"(-35.282689, 149.123857)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.890567332,0.798700617,0.718830556,0.644679394,0.580211455,0.520359585,0.466681751,0.420013576,0.376686961,0.339018265,0.304046744,0.272682719,0.247144315,0.221650076,0.199485069,0.178907132,0.161016419,0.144406727,0.129510411,0.11655937,0.104535657,0.094082091,0.084377027,0.075673092,0.068585844,0.061510853,0.055359768,0.049649116,0.044684204,0.040074793,0.035940867,0.03234678,0.029010039,0.026109035
1132166,01 April 2016,2016,1,4,1/04/2016,1552,17:20,Injury,0.70,Other - Vehicle to Vehicle,1,1,LOWANNA STREET (DOORING -> COOLAC),-35.261831,149.133338,"(-35.261831, 149.133338)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.907141113,0.861784057,0.817296265,0.776431452,0.736349809,0.698337296,0.663420431,0.629172745,0.597714108,0.566858372,0.537595499,0.512465133,0.486010197,0.461709687,0.437874894,0.415981149,0.394506996,0.374141401,0.355434331,0.33708578,0.320231491,0.303700213,0.288022327,0.274558475,0.26038497,0.247365721,0.234595986,0.222866186,0.211361187,0.20045011,0.190427605,0.180597179,0.17156732
1132570,11 April 2016,2016,11,4,11/04/2016,1562,18:00,Injury,0.70,Other - Vehicle to Vehicle,1,1,CONDAMINE STREET (HARTLEY -> BENT),-35.265776,149.126108,"(-35.265776, 149.126108)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.922784551,0.876645323,0.831390349,0.789820832,0.74904799,0.710379961,0.674860963,0.640022683,0.608021549,0.576633713,0.546866209,0.521302475,0.49439133,0.469671763,0.445425945,0.423154648,0.401310178,0.380593383,0.361563713,0.342898746,0.325753809,0.308937453,0.292989205,0.279293172,0.264875248,0.251631486,0.238641539,0.226709462,0.215006062,0.203906826,0.193711484,0.183711536,0.174525959
1132950,18 April 2016,2016,18,4,18/04/2016,1569,18:00,Property Damage Only,0.10,Same direction side swipe,1,0,CAPTAIN COOK/MURRAY/STUART INTERSECTION,-35.322431,149.134779,"(-35.322431, 149.134779)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.868940446,0.782046402,0.701374193,0.631236773,0.566121373,0.507722969,0.456950672,0.409813801,0.368832421,0.330785413,0.296663153,0.268878835,0.241142566,0.217028309,0.194640695,0.175176625,0.157106233,0.140899897,0.126809907,0.113728797,0.102355917,0.091797365,0.082327983,0.074617464,0.066920279,0.060228251,0.054015389,0.04861385,0.043599076,0.039101601,0.035191441,0.031561258,0.028405132
1133040,05 April 2016,2016,5,4,5/04/2016,1556,13:10,Injury,0.70,Same direction side swipe,1,1,COWPER/DICKSON INTERSECTION,-35.251123,149.140275,"(-35.251123, 149.140275)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.91336641,0.86769809,0.822904998,0.781759748,0.741403043,0.703129668,0.667973185,0.633490472,0.601815948,0.570748464,0.541284773,0.515981949,0.489345464,0.464878191,0.440879831,0.418835839,0.397214318,0.376708963,0.357873515,0.339399047,0.322429094,0.305784369,0.289998894,0.276442645,0.262171874,0.24906328,0.236205911,0.224395616,0.212811663,0.201825708,0.191734423,0.181836536,0.172744709
1133256,06 April 2016,2016,6,4,6/04/2016,1557,15:30,Property Damage Only,0.10,Same direction side swipe,1,0,BARRY/COOYONG/NORTHBOURNE INTERSECTION,-35.275762,149.129574,"(-35.275762, 149.129574)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833080591,0.749772532,0.672429543,0.605186588,0.542758402,0.486770011,0.43809301,0.392901407,0.353611266,0.3171344,0.284420315,0.257782613,0.231190977,0.20807188,0.186608168,0.167947352,0.150622697,0.135085172,0.121576655,0.109035382,0.098131844,0.088009027,0.078930432,0.071538114,0.06415858,0.057742722,0.051786256,0.046607631,0.041799808,0.037487937,0.033739144,0.030258773,0.027232896
1133573,14 April 2016,2016,14,4,14/04/2016,1565,17:30,Property Damage Only,0.10,Right turn into oncoming vehicle,1,0,ELOUERA/MORT INTERSECTION,-35.273192,149.131415,"(-35.273192, 149.131415)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.856818853,0.771136968,0.691590124,0.622431112,0.558224061,0.500640307,0.450576276,0.404096958,0.363687262,0.326171004,0.292524745,0.265128014,0.237778662,0.214000796,0.191925485,0.172732937,0.154914624,0.138934364,0.125040927,0.112142297,0.100928067,0.090516805,0.081179519,0.073576561,0.065986751,0.059388076,0.053261883,0.047935694,0.042990875,0.038556139,0.034700525,0.031120983,0.028008885
1133351,05 March 2016,2016,5,3,5/03/2016,1525,8:20,Injury,0.70,Collision with parked vehicle,1,1,GUNGAHLIN DRIVE (WELL STATION -> OODGEROO),-35.2041,149.132636,"(-35.2041, 149.132636)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.91336641,0.866215787,0.822904998,0.780424256,0.741403043,0.703129668,0.666832075,0.633490472,0.600787857,0.570748464,0.541284773,0.513342083,0.489345464,0.464084032,0.440879831,0.418120335,0.397214318,0.376708963,0.357262154,0.339399047,0.321878284,0.305784369,0.289998894,0.27502831,0.262171874,0.248637801,0.236205911,0.224012277,0.212811663,0.201825708,0.19140688,0.181836536,0.172449607,0.163827126
1133462,09 April 2016,2016,9,4,9/04/2016,1560,8:30,Injury,0.70,Right angle collision,1,1,KINGSFORD SMITH/PATTINSON INTERSECTION,-35.206677,149.048573,"(-35.206677, 149.048573)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.919634429,0.873652708,0.828552221,0.78712461,0.746490955,0.707954928,0.672557181,0.637837829,0.605945938,0.574665251,0.544999365,0.519522898,0.49270362,0.468068439,0.443905389,0.421710119,0.39994022,0.379294146,0.360329439,0.341728188,0.324641779,0.307882829,0.291989024,0.278339745,0.26397104,0.250772488,0.237826885,0.225935541,0.214272093,0.203210746,0.193050209,0.183084397,0.173930178
1133917,29 April 2016,2016,29,4,29/04/2016,1580,8:58,Injury,0.70,Other - Vehicle to Vehicle,1,1,BELCONNEN/BENJAMIN INTERSECTION,-35.247754,149.067484,"(-35.247754, 149.067484)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.904044393,0.857375,0.81450625,0.772459075,0.732582498,0.695953373,0.660026242,0.62702493,0.594656084,0.563958213,0.537595499,0.50984326,0.484351097,0.459347489,0.436380115,0.413852908,0.392488621,0.37286419,0.353615859,0.335935066,0.318593124,0.302146423,0.288022327,0.273153779,0.25949609,0.24610015,0.233795142,0.221725959,0.210279822,0.199765831,0.189453339,0.179980672
1133763,26 April 2016,2016,26,4,26/04/2016,1577,22:30,Injury,0.70,Other - Vehicle to Vehicle,1,1,BARRY/KINGSLEY INTERSECTION,-35.275273,149.125074,"(-35.275273, 149.125074)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.946756973,0.899419124,0.852988501,0.810339076,0.768507023,0.728834462,0.692392739,0.656649418,0.623816947,0.591613707,0.561072892,0.534845055,0.507234802,0.481873062,0.456997377,0.434147508,0.411735555,0.390480572,0.370956543,0.35180669,0.334216356,0.316963138,0.300600582,0.286548748,0.271756271,0.258168457,0.244841053,0.232599,0.220591565,0.209203989,0.19874379,0.188484059,0.179059856
1134298,22 April 2016,2016,22,4,22/04/2016,1573,14:00,Property Damage Only,0.10,Other - Vehicle to Vehicle,1,0,BARRY/MOORE INTERSECTION,-35.275739,149.128276,"(-35.275739, 149.128276)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.881233526,0.793110174,0.711296678,0.64016701,0.574130409,0.51490583,0.463415247,0.415611522,0.37405037,0.335465102,0.300860108,0.272682719,0.244554059,0.220098653,0.197394317,0.177654885,0.159328847,0.142893237,0.128603913,0.115337742,0.103803967,0.093096041,0.083492694,0.075673092,0.067867014,0.061080313,0.054779556,0.049301601,0.044215881,0.039654779,0.035689302,0.032007762,0.028806986
1134313,24 April 2016,2016,24,4,24/04/2016,1575,11:30,Property Damage Only,0.10,Other - Vehicle to Vehicle,1,0,MOUNT AINSLIE DRIVE (MOUNT AINSLIE -> FAIRBAIRN),-35.268537,149.160092,"(-35.268537, 149.160092)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88744513,0.798700617,0.716310438,0.644679394,0.578177316,0.518535278,0.466681751,0.418541068,0.376686961,0.337829715,0.302980799,0.274604795,0.246277862,0.221650076,0.198785702,0.178907132,0.160451918,0.143900457,0.129510411,0.11615073,0.104535657,0.093752253,0.084081214,0.076206494,0.068345392,0.061510853,0.055165684,0.049649116,0.044527548,0.039934297,0.035940867,0.032233377,0.029010039
1134434,05 May 2016,2016,5,5,5/05/2016,1586,18:00,Injury,0.70,Right angle collision,1,1,ANZAC/FAIRBAIRN/LIMESTONE INTERSECTION,-35.282333,149.147232,"(-35.282333, 149.147232)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.91336641,0.866215787,0.822904998,0.780424256,0.740136493,0.703129668,0.666832075,0.633490472,0.600787857,0.569773445,0.543138893,0.515100488,0.489345464,0.464084032,0.440879831,0.418120335,0.396535751,0.376708963,0.357262154,0.339399047,0.321878284,0.305261993,0.290992258,0.275970393,0.262171874,0.248637801,0.236205911,0.224012277,0.212448114,0.201825708,0.19140688,0.181836536
1134761,28 April 2016,2016,28,4,28/04/2016,1579,8:45,Property Damage Only,0.10,Right turn into oncoming vehicle,1,0,DRYANDRA/FRITH INTERSECTION,-35.265367,149.111562,"(-35.265367, 149.111562)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.81,0.72644423,0.653799807,0.58635691,0.525871104,0.473283994,0.424462255,0.382016029,0.342609062,0.307267131,0.278489685,0.249762006,0.224785806,0.201597965,0.181438168,0.162721865,0.145936247,0.131342622,0.117793938,0.106014544,0.095078585,0.085270728,0.077284603,0.069312289,0.06238106,0.055946125,0.050351512,0.045157488,0.040499255,0.03644933,0.032689389,0.02942045
1134871,02 May 2016,2016,2,5,2/05/2016,1583,13:35,Property Damage Only,0.10,Right angle collision,1,0,FRANCIS/MUGGA INTERSECTION,-35.335625,149.122239,"(-35.335625, 149.122239)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.821459237,0.736721387,0.663049248,0.594652223,0.533310711,0.47997964,0.43046721,0.387420489,0.347456023,0.311614103,0.282429536,0.253295441,0.227965897,0.204450013,0.184005012,0.165023925,0.148000837,0.133200753,0.119460393,0.107514354,0.096423682,0.086477071,0.078377964,0.070292864,0.063263578,0.056737606,0.051063845,0.045796341,0.041072207,0.036964986,0.033151853,0.029836668
1134570,12 May 2016,2016,12,5,12/05/2016,1593,8:30,Property Damage Only,0.10,Right angle collision,1,0,FLEMINGTON RD/ FLEMINGTON RD.SRV.RD 8 (SW) INTERSECTION,-35.193494,149.150951,"(-35.193494, 149.150951)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.850821615,0.76305488,0.686749392,0.615907572,0.552373459,0.497136113,0.445853903,0.401268512,0.35987555,0.32275249,0.292524745,0.262349276,0.236114348,0.211757909,0.190582118,0.170922568,0.153291004,0.137961903,0.123730406,0.111357365,0.099870266,0.089568122,0.081179519,0.072805424,0.065524881,0.058765645,0.05288908,0.047433293,0.042540298,0.038286269,0.034336838,0.030903154
1134540,26 April 2016,2016,26,4,26/04/2016,1577,8:50,Property Damage Only,0.10,Right angle collision,1,0,BRIGALOW/SCRIVENER INTERSECTION,-35.255322,149.120875,"(-35.255322, 149.120875)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.893700519,0.804330467,0.721359539,0.649223585,0.58225275,0.52219031,0.469971279,0.421491264,0.379342137,0.340210996,0.305116438,0.276540418,0.248013816,0.223212435,0.200186895,0.180168206,0.161582906,0.144914777,0.130423299,0.116969448,0.105272504,0.09441309,0.084673882,0.076743655,0.068827143,0.061944428,0.055554534,0.049999081,0.044841412,0.040215784,0.036194205,0.032460582,0.029214524
1134875,10 May 2016,2016,10,5,10/05/2016,1591,16:00,Injury,0.70,Other - Vehicle to Vehicle,1,1,HINDMARSH/MELROSE INTERSECTION,-35.348608,149.084099,"(-35.348608, 149.084099)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.921208143,0.873652708,0.829970072,0.78712461,0.746490955,0.709166408,0.672557181,0.638929322,0.605945938,0.574665251,0.547802028,0.519522898,0.493546753,0.468068439,0.444665017,0.421710119,0.39994022,0.379943209,0.360329439,0.342312967,0.324641779,0.307882829,0.29349058,0.278339745,0.264422758,0.250772488,0.238233864,0.225935541,0.214272093,0.203558489,0.193050209,0.183397699
1134939,10 May 2016,2016,10,5,10/05/2016,1591,19:30,Property Damage Only,0.10,Right angle collision,1,0,ATHLLON/REED INTERSECTION,-35.419032,149.064864,"(-35.419032, 149.064864)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.844866354,0.757713936,0.681942542,0.611596574,0.548507163,0.493656447,0.442733182,0.398459864,0.357356629,0.320493409,0.290477241,0.260512982,0.234461684,0.210275725,0.189248153,0.169726208,0.152218055,0.13699625,0.122864364,0.110577928,0.099171232,0.088941196,0.080611309,0.072295828,0.065066245,0.058354319,0.052518887,0.047101287,0.042242541,0.038018287,0.0340965,0.03068685
1134878,14 May 2016,2016,14,5,14/05/2016,1595,18:15,Property Damage Only,0.10,Other - Vehicle to Vehicle,1,0,TORRENS STREET (ELOUERA -> GIRRAHWEEN),-35.273048,149.134168,"(-35.273048, 149.134168)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.856818853,0.768433471,0.691590124,0.620248957,0.556267008,0.500640307,0.44899662,0.404096958,0.362412227,0.325027495,0.294586682,0.264198513,0.237778662,0.213250539,0.191925485,0.17212736,0.154371515,0.138934364,0.124602552,0.112142297,0.100574228,0.090199466,0.081751734,0.073318612,0.065986751,0.05917987,0.053261883,0.047767639,0.042840155,0.038556139,0.03457887,0.031120983
