CrashID,CrashDate,Year,Month,Day,CrashTime,Severity,SevIndex,CrashType,Pedestrians,Casualties,ReportedLocation,Location,Latt,Long,Fad1201,Fad1202,Fad1203,Fad1204,Fad1205,Fad1206,Fad1207,Fad1208,Fad1209,Fad1210,Fad1211,Fad1212,Fad1301,Fad1302,Fad1303,Fad1304,Fad1305,Fad1306,Fad1307,Fad1308,Fad1309,Fad1310,Fad1311,Fad1312,Fad1401,Fad1402,Fad1403,Fad1404,Fad1405,Fad1406,Fad1407,Fad1408,Fad1409,Fad1410,Fad1411,Fad1412,Fad1501,Fad1502,Fad1503,Fad1504,Fad1505,Fad1506,Fad1507,Fad1508,Fad1509,Fad1510,Fad1511,Fad1512,Fad1601,Fad1602,Fad1603,Fad1604,Fad1605,Fad1606,Fad1607,Fad1608,Fad1609,Fad1610,Fad1611,Fad1612,Fad1701,Fad1702,Fad1703,Fad1704,Fad1705,Fad1706,Fad1707,Fad1708,Fad1709,Fad1710,Fad1711,Fad1712,Fad1801,Fad1802,Fad1803,Fad1804,Fad1805,Fad1806,Fad1807,Fad1808,Fad1809,Fad1810,Fad1811,Fad1812
1072173,20/09/2013,2013,9,20,13:15,Property Damage Only,0.1,Struck pedestrian (On Road),1,0,BUNDA STREET (GENGE -> MURULLA),"(-35.277635, 149.131869)",-35.277635,149.131869,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875065399,0.78755886,0.706318012,0.63568621,0.570111827,0.511301786,0.463415247,0.415611522,0.37405037,0.335465102,0.301918592,0.270774098,0.242842322,0.21855809,0.196012671,0.176411404,0.158213637,0.141893067,0.128603913,0.115337742,0.103803967,0.093096041,0.083786437,0.075143424,0.067391984,0.060652786,0.054396131,0.048956518,0.043906395,0.039377219,0.03556418,0.031895547,0.028705993,0.025744818,0.023170336,0.020780194,0.018636607,0.016772947,0.015042729,0.013538456,0.012141893,0.010889393,0.009869534,0.00885144,0.007966296,0.00714453,0.006430077,0.005766781,0.005171907,0.004654716,0.004174558,0.003757102,0.003369537,0.003021952,0.002738927,0.002456393,0.002210753,0.001982703,0.001784432,0.001600359,0.001435273,0.001291746,0.001158496,0.001042646
1037926,29/05/2012,2012,5,29,16:45,Property Damage Only,0.1,Struck pedestrian (On Road),1,0,ANKETELL STREET (PITMAN -> REED),"(-35.415269, 149.067344)",-35.415269,149.067344,1,1,1,1,1,0.81,0.729,0.653799807,0.58635691,0.527721219,0.473283994,0.425955594,0.382016029,0.342609062,0.310521628,0.278489685,0.250640717,0.224785806,0.202307225,0.181438168,0.162721865,0.146449678,0.131342622,0.11820836,0.106014544,0.095078585,0.086173894,0.077284603,0.069556143,0.06238106,0.056142954,0.050351512,0.045157488,0.040641739,0.03644933,0.032804397,0.02942045,0.026385576,0.023914405,0.021447508,0.019302757,0.017311576,0.015580419,0.013973216,0.012531805,0.011278625,0.010115175,0.009103658,0.008164567,0.007322349,0.0066133,0.005931103,0.005337993,0.004787351,0.004308615,0.003864159,0.003465551,0.003118996,0.002797255,0.002517529,0.002257833,0.002024926,0.001835279,0.00164596,0.001481364,0.001328554,0.001195698,0.001072356,0.000961737,0.000865563,0.000776276,0.000698648,0.000626579,0.000561944,0.000509314,0.000456776,0.000411098,0.000368691,0.000331822,0.000297593,0.000266895,0.000240205,0.000215427,0.000193884
1077586,27/11/2013,2013,11,27,9:30,Injury,0.7,Struck pedestrian (On Road),1,1,BUNDA/GAREMA/SCOTTS INTERSECTION,"(-35.278174, 149.132794)",-35.278174,149.132794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9483771,0.900958245,0.854448168,0.810339076,0.772459075,0.732582498,0.695953373,0.660026242,0.62702493,0.594656084,0.563958213,0.535760302,0.508102802,0.482697662,0.457779409,0.434147508,0.413852908,0.392488621,0.37286419,0.353615859,0.335935066,0.318593124,0.302146423,0.287039102,0.272221311,0.258610245,0.245260034,0.232599,0.221347181,0.209920598,0.199424568,0.189129693,0.179673209,0.170397957,0.16160152,0.153521444,0.145596222,0.138316411,0.131176117,0.124404425,0.118589033,0.112467123,0.106843767,0.101328182,0.096261773,0.091292461,0.086579679,0.082250695,0.078004676,0.074104442,0.070278956,0.066650952,0.063535296,0.06025542,0.057242649,0.054287617,0.051573236,0.048910876,0.046385955,0.044066657,0.041791809,0.039702218
1063065,4/06/2013,2013,6,4,9:00,Property Damage Only,0.1,Struck pedestrian (On Road),1,0,CARRUTHERS/DENISON INTERSECTION,"(-35.326899, 149.091732)",-35.326899,149.091732,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.827249507,0.744524556,0.667722923,0.598843784,0.538959406,0.483362902,0.435026612,0.390151323,0.349905158,0.3171344,0.284420315,0.255978283,0.229572774,0.206615497,0.185302019,0.166187139,0.149568425,0.134139653,0.120725688,0.108272197,0.097103349,0.088009027,0.078930432,0.071037388,0.063709507,0.057338557,0.051423782,0.046119148,0.041507233,0.037225543,0.033502989,0.030046979,0.026947475,0.024338053,0.021827455,0.019644709,0.017618254,0.015856428,0.014220754,0.012753808,0.011478428,0.010294367,0.009264931,0.008309204,0.007452066,0.006754134,0.00605741,0.005451669,0.0048893,0.00440037,0.003946449,0.003539352,0.003185417,0.002856824,0.002571142,0.002305915,0.002068048,0.001874362,0.001681012,0.001512911,0.001356846,0.001221161,0.001095192,0.000982217,0.000883996,0.000792807,0.000713526
1135496,20/05/2016,2016,5,20,17:00,Injury,0.7,Struck pedestrian (On Road),1,1,HINDMARSH DRIVE (CALLAM -> BOTANY),"(-35.348944, 149.088871)",-35.348944,149.088871,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.937094164,0.888718646,0.844282714,0.800698392,0.759364019,0.721395818,0.684155274,0.64994751,0.616395335,0.58457522,0.557248747,0.52848195,0.502057853,0.476140171,0.452333162,0.428982413,0.406837096,0.386495242,0.366543236,0.348216075,0.330240151,0.313192197,0.298551757,0.283139649,0.268982667,0.255097002,0.242342152,0.229831747,0.217967166,0.207068807,0.196379315,0.186560349
1037965,24/06/2012,2012,6,24,10:00,Injury,0.7,Struck pedestrian (On Road),1,1,KREFFT/RATCLIFFE INTERSECTION,"(-35.226762, 149.051838)",-35.226762,149.051838,1,1,1,1,1,0.943525016,0.896348765,0.850076643,0.806193221,0.76588356,0.72634643,0.690029108,0.654407805,0.620625376,0.591613707,0.561072892,0.533019247,0.505503248,0.480228086,0.455437319,0.431926324,0.410330008,0.389147583,0.369690204,0.350605723,0.332506439,0.316963138,0.300600582,0.285570553,0.270828573,0.257287144,0.244005236,0.231408978,0.219838529,0.208489827,0.198065335,0.187840628,0.17814375,0.169816267,0.161049859,0.152997366,0.145099198,0.137844238,0.130728319,0.123979744,0.117780757,0.111700573,0.106115544,0.100637552,0.09544235,0.090825391,0.086136721,0.081829884,0.077605589,0.073725309,0.069919395,0.066309953,0.062994455,0.059742499,0.056755374,0.053825497,0.051046869,0.048660639,0.046148635,0.043841204,0.041577994,0.039499094,0.037460036,0.03552624,0.033749928,0.032007659,0.030407276,0.028837565,0.027348886,0.026070439,0.024724607,0.023488377,0.022275838,0.021162046,0.0200696,0.019033549,0.018081872,0.017148433,0.016291012
1039925,8/05/2012,2012,5,8,19:21,Injury,0.7,Struck pedestrian (On Road),1,1,BARRY/COOYONG/NORTHBOURNE INTERSECTION,"(-35.275762, 149.129574)",-35.275762,149.129574,1,1,1,1,0.918063403,0.870670308,0.827136793,0.784437593,0.74394265,0.706745517,0.670261264,0.636748201,0.603877412,0.572703509,0.545931989,0.517749396,0.491861927,0.466470588,0.443147058,0.420270522,0.398574939,0.378646192,0.359099377,0.341144409,0.323533545,0.306831805,0.292488687,0.277389573,0.263520094,0.249916423,0.237420602,0.225164262,0.21354063,0.202863598,0.192391191,0.182771632,0.17333643,0.164388301,0.156703828,0.148614322,0.141183605,0.133895298,0.127200533,0.120634073,0.114406592,0.108686263,0.103075563,0.097921785,0.092866778,0.088072726,0.083812267,0.079485635,0.075511353,0.071613238,0.068032576,0.064520537,0.0611898,0.05813031,0.055129455,0.052372982,0.049669337,0.047105262,0.044903286,0.042585248,0.040455985,0.03836753,0.036449154,0.034567543,0.032783066,0.031143913,0.029536173,0.028059365,0.026610859,0.025237129,0.024057398,0.022815485,0.021674711,0.0205558,0.01952801,0.018519917,0.017563865,0.016685672,0.015824309,0.015033094
1112981,25/04/2015,2015,4,25,23:50,Injury,0.7,Struck pedestrian (On Road),1,1,ANTILL/MOUAT/NORTHBOURNE INTERSECTION,"(-35.248151, 149.134136)",-35.248151,149.134136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.945139613,0.897882632,0.851531327,0.808954761,0.76719417,0.727589382,0.691209913,0.655527653,0.62275127,0.590603044,0.560114402,0.533019247,0.505503248,0.480228086,0.455437319,0.432665453,0.410330008,0.389147583,0.369690204,0.350605723,0.333075437,0.315881117,0.299574418,0.285570553,0.270828573,0.257287144,0.244005236,0.231804974,0.219838529,0.208489827,0.198065335,0.187840628,0.178448597,0.169236563,0.160500081,0.152997366,0.145099198,0.137844238,0.130728319,0.124191903,0.117780757,0.111700573,0.106115544,0.100637552,0.095605674
1037077,15/06/2012,2012,6,15,19:20,Property Damage Only,0.1,Struck pedestrian (On Road),1,0,RICARDO STREET (MCBRYDE -> GARTSIDE),"(-35.405022, 149.098403)",-35.405022,149.098403,1,1,1,1,1,0.859833306,0.773849975,0.694023271,0.622431112,0.560188001,0.502401655,0.45216149,0.405518649,0.363687262,0.329625726,0.295623095,0.266060785,0.238615213,0.214753691,0.192600716,0.172732937,0.155459643,0.139423162,0.125480845,0.112536835,0.100928067,0.091475536,0.082039353,0.073835417,0.066218905,0.059597014,0.053449268,0.047935694,0.043142125,0.038691787,0.034822609,0.031230473,0.028008885,0.025385682,0.022767015,0.020490313,0.018376629,0.016538966,0.014832885,0.013302795,0.011972515,0.010737487,0.009663738,0.008666873,0.007772839,0.007020167,0.006296,0.0056664,0.005081881,0.004573693,0.004101892,0.00367876,0.003310884,0.002969349,0.002672414,0.002396741,0.002149504,0.00194819,0.001747224,0.001572502,0.00141029,0.001269261,0.00113833,0.001020905,0.000918815,0.000824034,0.000741631,0.000665128,0.000596516,0.000540649,0.000484878,0.00043639,0.000391374,0.000352237,0.000315902,0.000283315,0.000254983,0.00022868,0.000205812
1086268,7/05/2014,2014,5,7,8:05,Injury,0.7,Struck pedestrian (On Road),1,1,CHUCULBA CRESCENT (CENTAURUS -> CENTAURUS),"(-35.209891, 149.093231)",-35.209891,149.093231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.916495061,0.869182928,0.825723782,0.783097526,0.742671761,0.705538173,0.669116246,0.635660434,0.602845799,0.571725151,0.544999365,0.516864917,0.491021671,0.465673709,0.442390023,0.419552567,0.397894047,0.377999345,0.358485922,0.340561626,0.322980848,0.30630764,0.291490215,0.276442645,0.262620513,0.24906328,0.236610116,0.224395616,0.212811663,0.20217108,0.191734423,0.182147702,0.172744709,0.163827126,0.156168886,0.148106995,0.140701645,0.133438218,0.126766307,0.120222263,0.114016041,0.108315239,0.102723692,0.097587508,0.092549758,0.087772071,0.083669089,0.079349848,0.075382356,0.0714909,0.067916355,0.064410316,0.061085269,0.058031005,0.055035276,0.052283513
1032496,3/04/2012,2012,4,3,16:45,Injury,0.7,Struck pedestrian (On Road),1,1,BUNDA/NORTHBOURNE/RUDD INTERSECTION,"(-35.277054, 149.129466)",-35.277054,149.129466,1,1,1,0.910248439,0.864736017,0.820095837,0.779091045,0.738872106,0.700729385,0.665692916,0.631327917,0.599761521,0.568800092,0.539436982,0.514220534,0.487674979,0.46329123,0.439374793,0.417406054,0.395858343,0.375422987,0.356651838,0.338240436,0.321328414,0.304740509,0.289008921,0.275498949,0.261276894,0.24821305,0.235399572,0.223629594,0.212085185,0.201136733,0.191079896,0.181215798,0.172155008,0.163267867,0.154839507,0.1476014,0.139981788,0.132982698,0.126117746,0.119811859,0.113626823,0.107761077,0.102373023,0.097088231,0.092233819,0.087472442,0.082956861,0.078943879,0.074868567,0.071125139,0.067453453,0.06408078,0.060772744,0.057635479,0.054753705,0.05192716,0.049330802,0.046784203,0.044369067,0.042294996,0.040111606,0.038106026,0.036138882,0.034331938,0.032559624,0.030878802,0.029334862,0.027820511,0.026429485,0.025065119,0.023771185,0.02265998,0.021490206,0.020415696,0.019361778,0.01839369,0.017444154,0.016543636,0.015716454,0.014905125,0.014159869
1130100,17/11/2015,2015,11,17,14:40,Injury,0.7,Collision with parked vehicle,1,1,BUNDA STREET (PETRIE -> GAREMA),"(-35.278775, 149.133145)",-35.278775,149.133145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.932299806,0.885684816,0.839963197,0.796601861,0.758066786,0.71893318,0.682986521,0.647728776,0.615342337,0.583576581,0.553450666,0.525778133,0.498635941,0.473704144,0.449250162,0.426058566,0.40614209,0.385175858,0.365917065,0.347027365,0.329675997,0.312657166,0.296516896,0.281691051,0.267149342,0.253791875,0.240690403,0.228265266,0.217594809,0.206361934,0.196043837,0.185923486,0.176627312,0.167509298,0.158861982,0.150918883,0.143128012,0.135971612
1096692,9/10/2014,2014,10,9,12:05,Injury,0.7,Struck pedestrian (Off Road),1,0,FEDERAL/PHILLIP INTERSECTION,"(-35.236208, 149.143508)",-35.236208,149.143508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.919634429,0.872160233,0.828552221,0.785779953,0.745215713,0.710379961,0.673708087,0.640022683,0.606982856,0.576633713,0.546866209,0.518635389,0.49270362,0.46726883,0.443905389,0.420989705,0.399256996,0.379943209,0.360329439,0.342312967,0.324641779,0.30840969,0.292488687,0.277389573,0.263520094,0.249916423,0.237420602,0.225164262,0.21354063,0.203558489,0.193050209,0.183397699,0.173930178,0.165233669,0.156703828,0.148614322,0.141183605,0.133895298,0.127200533,0.120634073,0.114406592,0.109058557,0.103428638,0.098257206,0.093184885,0.08852564,0.08395569,0.079621654,0.075640571,0.071735786,0.068148996
1111676,28/05/2015,2015,5,28,22:00,Injury,0.7,Struck pedestrian (On Road),1,1,GEEVES/TILLYARD INTERSECTION,"(-35.204811, 149.037593)",-35.204811,149.037593,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.900958245,0.855910333,0.811725759,0.769822122,0.731331016,0.693577588,0.658898709,0.624884447,0.592626099,0.563958213,0.534845055,0.508102802,0.481873062,0.457779409,0.434147508,0.411735555,0.391148777,0.370956543,0.352408716,0.334216356,0.316963138,0.302146423,0.286548748,0.272221311,0.258168457,0.245260034,0.232599,0.220591565,0.209561987,0.19874379,0.1888066,0.179059856,0.169816267,0.161878059,0.153521444,0.145845372,0.138316411,0.13140059,0.124617311,0.118184204,0.112274994,0.106479033,0.101155081
1111844,24/05/2015,2015,5,24,21:20,Injury,0.7,Struck pedestrian (On Road),1,1,MACQUEEN PLACE (CARTWRIGHT -> MACQUEEN),"(-35.20222, 149.031468)",-35.20222,149.031468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.943525016,0.894817519,0.850076643,0.806193221,0.764575189,0.72634643,0.688850321,0.654407805,0.620625376,0.588586895,0.560114402,0.531199672,0.504639689,0.478588725,0.454659288,0.431188458,0.408929259,0.388482796,0.368428188,0.350006778,0.331938413,0.31480279,0.300087061,0.284595697,0.270365912,0.25640884,0.243588398,0.231013658,0.219088063,0.20813366,0.197389197,0.187519737,0.177839425,0.168658838,0.160774735,0.152475077,0.144851323,0.137373678,0.130504994,0.123767947,0.117378687,0.111509753,0.105753296,0.100465631
1051952,20/12/2012,2012,12,20,7:00,Injury,0.7,Struck pedestrian (On Road),1,1,RUSSELL DRYSDALE CRESCENT (HANDASYDE -> HANDASYDE),"(-35.457657, 149.102602)",-35.457657,149.102602,1,1,1,1,1,1,1,1,1,1,1,0.937094164,0.888718646,0.842840412,0.803441109,0.761965149,0.723866892,0.686498784,0.652173845,0.618506739,0.586577628,0.557248747,0.52848195,0.502057853,0.476140171,0.451560434,0.430451852,0.408230679,0.387819145,0.367798796,0.349408856,0.331371358,0.314265007,0.298551757,0.283139649,0.268982667,0.255097002,0.241928155,0.230619014,0.218713792,0.207778102,0.197051994,0.187199394,0.177535619,0.168370715,0.15995218,0.151694984,0.144110235,0.136670847,0.129615501,0.123345439,0.11697799,0.11112909,0.105392285,0.10012267,0.094954048,0.090052244,0.085549632,0.081133312,0.077076647,0.073097727,0.06932421,0.06608359,0.062672163,0.059538555,0.056465002,0.053641752,0.050872609,0.048246418,0.045834097,0.043468008,0.041294607,0.03916286,0.03714116,0.035404964,0.033577257,0.031898394,0.030251707,0.028739121,0.027255525,0.025848515,0.02455609,0.023288433,0.022124011
1079499,8/08/2013,2013,8,8,8:30,Property Damage Only,0.1,Struck pedestrian (On Road),1,0,HINDMARSH DRIVE (MELROSE -> EGGLESTON),"(-35.348161, 149.080947)",-35.348161,149.080947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.838952777,0.752410375,0.677169338,0.607315751,0.546584176,0.490201137,0.439634305,0.398459864,0.357356629,0.321620966,0.288444068,0.259599661,0.232820587,0.208803916,0.187923525,0.168538223,0.1516844,0.136037355,0.122004385,0.110577928,0.099171232,0.089254109,0.080047077,0.072042369,0.064610819,0.057945872,0.052151285,0.046771605,0.042094445,0.037752181,0.033857844,0.030579266,0.027424854,0.024682368,0.022136252,0.019922627,0.017867503,0.016024376,0.014421938,0.012934239,0.011640815,0.010440004,0.009363062,0.008486154,0.007610763,0.006849687,0.006143105,0.005528795,0.00495847,0.004446978,0.00400228,0.003589424,0.003230482,0.00289724,0.002598375,0.002355021,0.002112088,0.001900879,0.001704794,0.001534314,0.001376042,0.001234096,0.001110686,0.000996113,0.000896502
1112983,8/05/2015,2015,5,8,9:08,Injury,0.7,Struck pedestrian (On Road),1,1,BRIGALOW STREET (LONGSTAFF -> HALL),"(-35.251237, 149.124908)",-35.251237,149.124908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.918063403,0.870670308,0.827136793,0.784437593,0.74394265,0.706745517,0.670261264,0.636748201,0.603877412,0.572703509,0.544999365,0.516864917,0.491021671,0.465673709,0.442390023,0.419552567,0.397894047,0.377999345,0.358485922,0.340561626,0.322980848,0.30630764,0.291989024,0.276915704,0.263069919,0.249489487,0.237015013,0.22477961,0.213175835,0.202517043,0.192062526,0.1824594,0.173040317,0.164107474,0.156436128,0.148360441,0.140942419,0.133666563,0.126983235,0.120427992,0.11421115,0.108500592,0.102899477,0.097754503
1090165,2/07/2014,2014,7,2,19:30,Injury,0.7,Struck pedestrian (On Road),1,1,COOYONG/MORT INTERSECTION,"(-35.275843, 149.131064)",-35.275843,149.131064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.908693448,0.861784057,0.817296265,0.776431452,0.736349809,0.699532318,0.663420431,0.629172745,0.599761521,0.568800092,0.540360088,0.512465133,0.486841876,0.461709687,0.437874894,0.415981149,0.394506996,0.374781646,0.355434331,0.33708578,0.320779484,0.304219916,0.289008921,0.274089442,0.26038497,0.246943143,0.234195222,0.222485461,0.211000116,0.20045011,0.190102294,0.180288662,0.171860913,0.162988954,0.154839507,0.146846242,0.13950393,0.132302333,0.125472503,0.119198878,0.113045486,0.107393212,0.101849263,0.096591508,0.092076255,0.087323011,0.082956861,0.078674387,0.074740668,0.070882338,0.067223186,0.063862027,0.060565284,0.05753702
1139654,21/07/2016,2016,7,21,18:04,Injury,0.7,Struck pedestrian (On Road),1,1,BURDEKIN/RODERICK/SHOALHAVEN INTERSECTION,"(-35.172903, 149.122918)",-35.172903,149.122918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.938697756,0.890239456,0.844282714,0.802068578,0.760663472,0.722630299,0.685326027,0.64994751,0.619565152,0.587581402,0.558202332,0.529386309,0.502916994,0.47695496,0.452333162,0.429716504,0.407533292,0.387156627,0.367170479,0.348216075,0.331938413,0.31480279,0.29906265,0.283624169,0.269442961,0.255533534,0.242342152,0.230225044,0.21834016,0.207423152
1073384,9/02/2013,2013,2,9,19:15,Injury,0.7,Struck pedestrian (On Road),1,1,MAINWARING RICH CIRCUIT (FLORA -> MAINWARING RICH),"(-35.193652, 149.125262)",-35.193652,149.125262,1,1,1,1,1,1,1,1,1,1,1,1,1,0.919634429,0.876645323,0.831390349,0.789820832,0.74904799,0.711595591,0.674860963,0.640022683,0.608021549,0.576633713,0.547802028,0.519522898,0.49270362,0.469671763,0.445425945,0.423154648,0.401310178,0.381244669,0.361563713,0.342898746,0.325753809,0.308937453,0.29349058,0.278339745,0.26397104,0.251631486,0.238641539,0.226709462,0.215006062,0.204255759,0.193711484,0.183711536,0.174525959,0.165516423,0.157240602,0.149123386,0.141425204,0.134583856,0.127636247,0.121254435,0.114994929,0.109245183,0.103605629,0.098257206,0.093344346,0.08852564,0.084099358,0.079757906,0.075640571,0.072104687,0.068382434,0.064963313,0.061609718,0.058529232,0.055507783,0.052642311,0.050010195,0.047428524,0.045057098,0.04273112,0.040525215,0.038630829,0.036636594,0.034804764,0.033008041,0.031357639,0.029738867,0.02820366,0.026793477,0.02541032,0.024139804
1130524,29/01/2015,2015,1,29,16:54,Injury,0.7,Struck pedestrian (On Road),1,1,GOLDEN GROVE (MONARO -> HICKS),"(-35.33198, 149.128362)",-35.33198,149.128362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9025,0.860311858,0.815900065,0.775105062,0.735091891,0.698337296,0.6622871,0.628097919,0.596693023,0.565889999,0.537595499,0.50984326,0.483523673,0.460133543,0.436380115,0.414561109,0.393160262,0.373502249,0.35422098,0.335935066,0.319138313,0.302663467,0.287530294,0.272687146,0.258610245,0.246521286,0.233795142,0.222105385,0.210639661,0.200107678,0.189777539,0.179980672,0.170981639,0.162155071,0.154047317,0.146094948,0.138553103,0.132076319,0.125258156,0.118995248,0.112852368,0.10720975,0.101675272,0.096426499,0.091605175,0.08687625,0.082532437
1146809,30/10/2016,2016,10,30,0:30,Injury,0.7,Struck pedestrian (On Road),1,1,MAHONY COURT / HOUSE NO 2 - HOUSE NO 12,"(-35.340965, 149.053431)",-35.340965,149.053431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.904044393,0.858842174,0.81450625,0.772459075,0.736349809,0.698337296,0.663420431,0.629172745,0.597714108,0.566858372,0.537595499,0.510715724,0.484351097,0.460133543,0.436380115,0.413852908,0.394506996,0.374141401,0.355434331,0.33708578,0.320231491,0.303700213,0.288022327,0.273621211,0.25949609,0.246521286
1094984,10/09/2014,2014,9,10,7:50,Injury,0.7,Struck pedestrian (On Road),1,1,SID BARNES CRESCENT (JEROME -> LEWIS LUXTON),"(-35.454599, 149.089865)",-35.454599,149.089865,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.921208143,0.875147736,0.829970072,0.788471569,0.74776838,0.709166408,0.676015811,0.641117915,0.609062019,0.577620471,0.548739448,0.520411926,0.493546753,0.468869416,0.444665017,0.422431766,0.400624613,0.379943209,0.361563713,0.342898746,0.325753809,0.308937453,0.29349058,0.278339745,0.26397104,0.250772488,0.237826885,0.225935541,0.214272093,0.203210746,0.193711484,0.183711536,0.174525959,0.165516423,0.157240602,0.149123386,0.141425204,0.134353944,0.127418204,0.121047294,0.114798481,0.108872251,0.103782923,0.098425348,0.093504081,0.088677129,0.084243272,0.07989439,0.07577001,0.07198151,0.068265615,0.064852335
1046532,25/09/2012,2012,9,25,10:16,Injury,0.7,Struck pedestrian (On Road),1,1,BRISBANE AVENUE (JOHN MCEWEN -> STATE),"(-35.308829, 149.130814)",-35.308829,149.130814,1,1,1,1,1,1,1,1,0.945139613,0.897882632,0.851531327,0.808954761,0.76719417,0.727589382,0.693577588,0.657773102,0.624884447,0.592626099,0.562994794,0.53393137,0.506368285,0.481049871,0.456216681,0.433405847,0.411032181,0.389813507,0.371591338,0.352408716,0.33478828,0.317505538,0.301630261,0.286059232,0.271292025,0.257727424,0.244422787,0.232201648,0.220214725,0.208846603,0.199083888,0.1888066,0.17936627,0.170106863,0.16160152,0.153259181,0.145347498,0.138080123,0.130952026,0.124404425,0.117982308,0.111891719,0.106479033,0.100982276,0.095933163,0.090980814,0.086431774,0.081969915,0.07773839,0.073851471,0.070039044,0.066537091,0.063102254,0.059844733,0.057047239,0.054102295,0.05139718,0.048743909,0.046306713,0.043916226,0.041649143,0.039566686,0.037524139,0.035647932,0.033807683,0.032062432,0.030563646,0.028985862,0.027536569,0.026115051,0.024809299,0.023528571,0.022313958,0.02119826,0.020103944,0.019098747
1145550,16/10/2016,2016,10,16,9:22,Property Damage Only,0.1,Struck pedestrian (Off Road),1,0,CORINNA STREET (CORINNA -> JULIANA),"(-35.348075, 149.085474)",-35.348075,149.085474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.862858364,0.773849975,0.696464978,0.624620944,0.560188001,0.507722969,0.455348668,0.409813801,0.367539347,0.330785413,0.296663153,0.266060785,0.239454707,0.214753691,0.193278322,0.173340645,0.155459643,0.140899897,0.12636533,0.113728797,0.101997072,0.091797365,0.082327983,0.073835417,0.066451876,0.059597014,0.053637313
1062726,17/04/2013,2013,4,17,18:00,Injury,0.7,Struck pedestrian (Off Road),1,1,BELCONNEN WAY (SPRINGVALE -> SHUMACK),"(-35.24348, 149.049955)",-35.24348,149.049955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.932299806,0.885684816,0.839963197,0.797965037,0.756771768,0.717705015,0.681819764,0.646622251,0.614291138,0.582579648,0.552505197,0.526677865,0.499489226,0.474514765,0.450018937,0.42751799,0.405448271,0.384517856,0.365291963,0.346434533,0.329112806,0.312123049,0.296010352,0.282173092,0.267606499,0.254226174,0.241102281,0.229047167,0.217223088,0.206009403,0.195708933,0.18560587,0.176325576,0.167223139,0.158590595,0.150918883,0.143128012,0.135971612,0.128952363,0.122504745,0.116180695,0.11018311,0.104673955,0.099270382,0.094306863,0.089438469,0.084821396,0.080856346,0.076682307,0.072848192,0.069087557,0.065633179,0.062245004,0.059031736,0.05608015,0.05318513,0.050525873,0.047917581,0.045443937,0.043319621,0.041083336,0.039029169,0.03701437,0.035163652,0.033348402,0.031626861,0.030045518,0.028494481,0.027069757
